case:concept:name,concept_A_ACCEPTED,concept_A_ACTIVATED,concept_A_APPROVED,concept_A_CANCELLED,concept_A_DECLINED,concept_A_FINALIZED,concept_A_PARTLYSUBMITTED,concept_A_PREACCEPTED,concept_A_REGISTERED,concept_A_SUBMITTED,concept_O_ACCEPTED,concept_O_CANCELLED,concept_O_CREATED,concept_O_DECLINED,concept_O_SELECTED,concept_O_SENT,concept_O_SENT_BACK,concept_W_Afhandelen leads,concept_W_Beoordelen fraude,concept_W_Completeren aanvraag,concept_W_Nabellen incomplete dossiers,concept_W_Nabellen offertes,concept_W_Valideren aanvraag,concept_W_Wijzigen contractgegevens
210999,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211002,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,7,0,5,3,0
211005,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211008,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,3,5,3,6,0
211011,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,3,5,0
211014,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0
211017,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211020,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
211023,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0
211026,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0
211029,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,5,3,6,0
211032,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,3,0,3,0,9,0,0
211035,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,3,5,6,0
211038,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,0,3,0,8,13,0
211041,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211044,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,0,7,16,10,9,0
211047,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211050,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,6,14,3,39,13,11,0
211053,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5,0,47,0,0,0,0
211056,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0
211059,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,3,0,15,0,7,0,0
211062,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211065,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211068,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,5,0,17,0,0,0,0
211071,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0
211074,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,3,0,5,9,6,8,0
211077,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
211080,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211083,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,0,5,5,0
211086,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,3,0,3,0,7,0,0
211089,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211092,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211095,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,7,3,0
211098,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,17,9,8,0
211101,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,7,11,5,9,0
211104,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,7,0,11,0,0
211107,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211110,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,9,0,5,5,0
211113,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,3,7,0,3,6,0
211116,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,5,3,6,0
211119,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,11,0,0,0,0
211122,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,9,0,3,0,0
211125,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,3,3,0
211128,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211131,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
211134,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,7,12,5,9,0
211137,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
211140,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,9,0,9,0,0
211143,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
211146,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
211149,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
211152,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,5,0,0,0,0
211155,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,3,0,3,0,7,0,0
211158,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,3,0,11,26,11,9,0
211161,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
211164,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,2,0,0,3,14,5,8,0
211167,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211170,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211173,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211176,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,3,0,7,0,7,0,0
211179,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0
211182,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,55,0,0,0,0
211185,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211188,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0
211191,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
211194,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,5,0,0,0,0
211197,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,33,0,0,0,0
211200,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211203,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211206,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211209,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211212,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,5,5,9,10,0
211215,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211218,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211221,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0
211224,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,0,3,3,0
211227,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,7,0,9,0,0
211230,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211233,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,7,13,9,3,0
211236,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211239,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
211242,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,3,0,7,0,0
211245,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,3,0,7,0,7,3,0
211248,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,3,0,3,3,0
211251,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211254,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,0,3,7,8,6,0
211257,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,22,5,15,0
211260,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,7,0,9,0,0
211263,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,0,7,5,0
211266,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211269,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,5,7,0
211272,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211275,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,3,0,3,9,9,6,0
211278,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,7,0,7,0,0
211281,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,0,3,5,0
211284,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211287,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,9,3,0
211290,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211293,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211296,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211299,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5,0,19,0,0,0,0
211302,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211305,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211308,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211311,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211314,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,5,0,7,0,0
211317,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,7,0,7,0,0
211320,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211323,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,3,5,12,0
211326,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211329,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,15,0,9,1,0
211332,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,5,0,7,0,0
211335,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,7,0,11,5,0
211338,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,3,0,0
211341,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211344,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
211357,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,3,0,5,3,0
211360,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,5,11,3,8,0
211363,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,7,0,0,0,0
211366,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211369,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211372,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0
211375,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211378,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0
211381,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,0,3,3,0
211384,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,3,0,5,0,5,0,0
211387,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211390,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,23,0,0,0,0
211393,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,11,3,6,0
211396,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0
211399,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,5,0,5,3,0
211402,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,5,5,0
211405,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211408,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,15,5,20,0
211411,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,3,0,5,3,0
211414,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211417,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,7,0,9,3,0
211420,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
211423,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,11,0,3,0,0
211426,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211429,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211432,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,7,0,7,0,0
211435,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,7,5,9,8,0
211438,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211441,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,7,0,3,3,0
211444,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,0,9,5,0
211447,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0
211450,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211453,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211456,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,7,0,9,1,0
211459,1,0,0,0,0,1,1,1,0,1,0,1,2,0,2,2,1,3,0,11,33,11,23,0
211462,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0
211465,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0
211468,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211471,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211474,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211477,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211480,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211483,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0
211486,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211489,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,3,0,7,0,0
211492,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
211495,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211498,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
211501,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
211504,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211507,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,9,3,9,5,0
211510,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
211513,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
211516,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211519,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211522,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211525,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,7,0,9,0,0
211528,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,7,0,0
211531,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211534,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211537,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211540,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0
211543,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,3,0,5,14,5,19,0
211546,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211549,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,13,5,12,0
211552,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
211555,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,13,11,3,8,0
211558,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0
211561,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211564,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,5,9,3,6,0
211567,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,5,0,7,0,9,0,0
211570,1,0,0,0,0,1,1,1,0,1,0,2,3,0,3,3,0,0,0,5,0,17,0,0
211573,1,0,0,0,1,1,1,1,0,1,0,1,2,1,2,2,0,0,0,5,0,10,0,0
211576,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,3,0,5,0,0
211579,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
211582,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
211585,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211588,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,0,3,0,3,3,0
211591,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
211594,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,17,0,0,0,0
211597,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211600,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211603,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,5,0,5,0,0
211606,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,2,0,0,3,21,3,11,0
211609,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211612,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211615,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0
211618,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211621,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211624,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,3,0,7,5,9,3,0
211627,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,5,0,0,0,0
211630,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211633,1,0,0,0,0,1,1,1,0,1,0,1,2,0,2,2,0,0,0,5,0,10,0,0
211637,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211640,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211643,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
211646,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211649,1,0,0,0,0,1,1,1,0,1,0,1,2,0,2,2,0,0,0,5,0,8,0,0
211652,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,3,0,5,0,11,19,0
211655,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,5,0,0,0,0
211658,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211661,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,19,0,0,0,0
211664,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0
211667,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211670,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,7,5,5,6,0
211673,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
211676,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
211679,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211682,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211685,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211688,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211691,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,7,0,9,0,0
211694,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211697,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211700,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211703,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211706,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,0,3,0,10,3,0
211709,1,0,0,0,0,1,1,1,0,1,0,1,2,0,2,2,0,0,0,3,0,10,0,0
211712,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,21,0,11,0,0
211715,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,5,0,9,0,0
211718,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0
211721,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,3,0,3,0,0
211724,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,3,7,5,5,0
211727,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,5,0,0,0,0
211730,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211733,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211736,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,5,0,0,0,0
211739,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211742,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,3,0,5,0,7,1,0
211745,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211748,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,5,0,5,0,0
211751,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,5,0,7,0,0
211754,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211757,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0
211760,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
211763,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,5,0,3,3,0
211766,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211769,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0
211772,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211775,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211778,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,3,0,7,0,0
211781,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
211784,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,3,3,5,5,0
211787,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211790,1,0,0,0,0,1,1,1,0,1,0,2,3,0,3,3,0,0,0,9,0,15,0,0
211793,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
211796,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211799,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
211802,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211805,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211808,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211811,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0
